family,genus,species,nbr_country,latitude_min,latitude_max,latitude_mean,latitude_median,min_dist_equator,max_dist_equator,latitude_range,host_fam,host_spp,mode,ref
Chalcididae,Brachymeria,cowani,1,-18.9249603,-18.9249603,-18.9249603,-18.9249603,18.9249603,18.9249603,0.001,0,0,sex,2
Chalcididae,Brachymeria,coxodentata,1,10.3529588,10.3529588,10.3529588,10.3529588,10.3529588,10.3529588,0.001,0,0,sex,1
Chalcididae,Brachymeria,criculae,7,10.9094334,27.1303344,19.97595207,22.9964948,10.9094334,27.1303344,16.220901,3,5,sex,16
Chalcididae,Brachymeria,croceogastralis,3,10.3529588,14.5203896,11.92759393,10.9094334,10.3529588,14.5203896,4.1674308,1,1,sex,1
Chalcididae,Brachymeria,curtisi,1,-21.9182855,-21.9182855,-21.9182855,-21.9182855,21.9182855,21.9182855,0.001,0,0,sex,2
Chalcididae,Brachymeria,debauchei,1,-2.9814343,-2.9814343,-2.9814343,-2.9814343,2.9814343,2.9814343,0.001,0,0,sex,2
Chalcididae,Brachymeria,decens,1,-30.5343664,-30.5343664,-30.5343664,-30.5343664,30.5343664,30.5343664,0.001,0,0,sex,2
Chalcididae,Brachymeria,deesae,1,19.531932,19.531932,19.531932,19.531932,19.531932,19.531932,0.001,0,0,sex,6
Chalcididae,Brachymeria,deesensis,2,5.595237,23.1923325,14.39378475,14.39378475,5.595237,23.1923325,17.5970955,1,1,sex,2
Chalcididae,Brachymeria,denieri,1,-34.9964962,-34.9964962,-34.9964962,-34.9964962,34.9964962,34.9964962,0.001,1,1,sex,2
Chalcididae,Brachymeria,dentata,1,30.3308401,30.3308401,30.3308401,30.3308401,30.3308401,30.3308401,0.001,0,0,sex,2
Chalcididae,Brachymeria,discreta,7,-20.4859417,36.7014631,18.76930754,21.2160437,8.3096067,36.7014631,57.1874048,1,1,sex,4
Chalcididae,Brachymeria,donganensis,1,27.9995878,27.9995878,27.9995878,27.9995878,27.9995878,27.9995878,0.001,1,1,sex,1
Chalcididae,Brachymeria,dumbrodyensis,2,-28.8166235,1.4419683,-13.6873276,-13.6873276,1.4419683,28.8166235,30.2585918,2,2,sex,2
Chalcididae,Brachymeria,dunensis,1,27.1303344,27.1303344,27.1303344,27.1303344,27.1303344,27.1303344,0.001,1,1,sex,1
Chalcididae,Brachymeria,edna,3,-31.8759834,-19.85161,-27.42065327,-30.5343664,19.85161,31.8759834,12.0243734,1,1,sex,2
Chalcididae,Brachymeria,encarpae,2,2.3926225,14.8971921,8.6449073,8.6449073,2.3926225,14.8971921,12.5045696,1,2,sex,1
Chalcididae,Brachymeria,erythraea,1,15.9500319,15.9500319,15.9500319,15.9500319,15.9500319,15.9500319,0.001,0,0,sex,1
Chalcididae,Brachymeria,eublemmae,2,9.6000359,14.4750607,12.0375483,12.0375483,9.6000359,14.4750607,4.8750248,2,2,sex,2
Chalcididae,Brachymeria,euploeae,31,-8.9999999,39.7837304,17.64603456,22.9964948,0.14292745,39.7837304,48.7837303,23,74,sex,15
Chalcididae,Brachymeria,excarinata,14,-5.6816068,36.5748441,17.05626846,13.90539615,4.6125522,36.5748441,42.2564509,10,30,sex,7
Chalcididae,Brachymeria,falsosa,1,-21.3019904,-21.3019904,-21.3019904,-21.3019904,21.3019904,21.3019904,0.001,1,1,sex,3
Chalcididae,Brachymeria,feae,7,-28.8166235,14.4750607,1.365177143,9.6000359,2.0000003,28.8166235,43.2916842,5,12,sex,1
Chalcididae,Brachymeria,femorata,41,-6.3472901,59.6749712,36.61345787,42.1640662,5.89168285,59.6749712,66.0222613,8,16,sex,14
Chalcididae,Brachymeria,fervida,1,-4.7493932,-4.7493932,-4.7493932,-4.7493932,4.7493932,4.7493932,0.001,0,0,sex,2
Chalcididae,Brachymeria,fijiensis,1,-18.1239695,-18.1239695,-18.1239695,-18.1239695,18.1239695,18.1239695,0.001,3,3,sex,1
Chalcididae,Brachymeria,fiskei,4,22.9964948,37.5540282,33.03136028,35.78745905,22.9964948,37.5540282,14.5575334,4,6,sex,4
Chalcididae,Brachymeria,flavipes,12,-16.581527,44.90206615,18.58234074,18.3021102,15.0000001,44.90206615,61.48359315,7,16,sex,14
Chalcididae,Brachymeria,flavopicta,2,-12.2115008,-4.7493932,-8.480447,-8.480447,4.7493932,12.2115008,7.4621076,0,0,sex,2
Chalcididae,Brachymeria,flavotarsalis,1,27.1303344,27.1303344,27.1303344,27.1303344,27.1303344,27.1303344,0.001,0,0,sex,1
Chalcididae,Brachymeria,flegiae,2,27.7567667,31.8160381,29.7864024,29.7864024,27.7567667,31.8160381,4.0592714,1,2,sex,2
Chalcididae,Brachymeria,froggatti,1,-31.8759834,-31.8759834,-31.8759834,-31.8759834,31.8759834,31.8759834,0.001,1,1,sex,3
Chalcididae,Brachymeria,fulvitarsis,2,10.9094334,30.3308401,20.62013675,20.62013675,10.9094334,30.3308401,19.4214067,2,2,sex,2
Chalcididae,Brachymeria,funesta,1,36.5748441,36.5748441,36.5748441,36.5748441,36.5748441,36.5748441,0.001,0,0,sex,1
Chalcididae,Brachymeria,fuscipennis,1,-23.3165934,-23.3165934,-23.3165934,-23.3165934,23.3165934,23.3165934,0.001,0,0,sex,3
Chalcididae,Brachymeria,gauhatiensis,1,26.4073841,26.4073841,26.4073841,26.4073841,26.4073841,26.4073841,0.001,0,0,sex,1
Chalcididae,Brachymeria,gigantica,3,-6.3472901,10.9094334,-0.3731545,-5.6816068,5.6816068,10.9094334,17.2567235,1,2,sex,1
Chalcididae,Brachymeria,glabrialis,1,25,25,25,25,25,25,0.001,0,0,sex,1
Chalcididae,Brachymeria,globata,3,2.0000003,14.4750607,7.0292044,4.6125522,2.0000003,14.4750607,12.4750604,2,3,sex,2
Chalcididae,Brachymeria,gribodiana,1,42.6384261,42.6384261,42.6384261,42.6384261,42.6384261,42.6384261,0.001,0,0,sex,1
Chalcididae,Brachymeria,grisselli,1,8.0018709,8.0018709,8.0018709,8.0018709,8.0018709,8.0018709,0.001,0,0,sex,2
Chalcididae,Brachymeria,habui,4,10.3529588,36.5748441,23.96297338,24.4620453,10.3529588,36.5748441,26.2218853,3,4,sex,5
Chalcididae,Brachymeria,hammari,15,13.4501257,41.6809707,32.89741107,34.5708167,13.4501257,41.6809707,28.230845,5,16,sex,3
Chalcididae,Brachymeria,hattoriae,1,36.5748441,36.5748441,36.5748441,36.5748441,36.5748441,36.5748441,0.001,0,0,sex,1
Chalcididae,Brachymeria,hayati,1,27.1303344,27.1303344,27.1303344,27.1303344,27.1303344,27.1303344,0.001,0,0,sex,1
Chalcididae,Brachymeria,hearseyi,2,10.2188344,22.9964948,16.6076646,16.6076646,10.2188344,22.9964948,12.7776604,1,1,sex,3
Chalcididae,Brachymeria,hercules,1,-21.9182855,-21.9182855,-21.9182855,-21.9182855,21.9182855,21.9182855,0.001,1,1,sex,3
Chalcididae,Brachymeria,hibernalis,1,40.0028028,40.0028028,40.0028028,40.0028028,40.0028028,40.0028028,0.001,0,0,sex,1
Chalcididae,Brachymeria,hime,7,10.3529588,36.5748441,22.51182133,25.6440845,10.3529588,36.5748441,26.2218853,2,2,sex,5
Chalcididae,Brachymeria,humilicrus,1,-21.9182855,-21.9182855,-21.9182855,-21.9182855,21.9182855,21.9182855,0.001,0,0,sex,2
Chalcididae,Brachymeria,hyalinipennis,1,-23.3165934,-23.3165934,-23.3165934,-23.3165934,23.3165934,23.3165934,0.001,0,0,sex,5
Chalcididae,Brachymeria,hypolycaenae,1,-19.85161,-19.85161,-19.85161,-19.85161,19.85161,19.85161,0.001,1,1,sex,2
Chalcididae,Brachymeria,implexa,3,-12.2115008,-3.7615679,-6.9074873,-4.7493932,3.7615679,12.2115008,8.4499329,0,0,sex,2
Chalcididae,Brachymeria,incerta,15,-34.9964962,52.2368295,12.54978299,18.2017809,4.0039882,52.2368295,87.2333257,9,23,sex,5
Chalcididae,Brachymeria,indica,2,10.9094334,19.531932,15.2206827,15.2206827,10.9094334,19.531932,8.6224986,1,2,sex,3
Chalcididae,Brachymeria,indignator,1,-42.0350669,-42.0350669,-42.0350669,-42.0350669,42.0350669,42.0350669,0.001,0,0,sex,3
Chalcididae,Brachymeria,inermis,19,10.3529588,49.8167003,41.51177848,43.0285558,10.3529588,49.8167003,39.4637415,6,14,sex,12
Chalcididae,Brachymeria,inornata,1,8.3676771,8.3676771,8.3676771,8.3676771,8.3676771,8.3676771,0.001,0,0,sex,1
Chalcididae,Brachymeria,integra,2,40.0757384,40.9699889,40.52286365,40.52286365,40.0757384,40.9699889,0.8942505,0,0,sex,4
Chalcididae,Brachymeria,internata,2,-42.0350669,42.6073975,0.2861653,0.2861653,42.0350669,42.6073975,84.6424644,0,0,sex,3
Chalcididae,Brachymeria,jambolana,7,-6.3472901,25.5379432,11.32962654,10.9094334,0.14292745,25.5379432,31.8852333,6,9,sex,3
Chalcididae,Brachymeria,javensis,1,-6.3472901,-6.3472901,-6.3472901,-6.3472901,6.3472901,6.3472901,0.001,0,0,sex,3
Chalcididae,Brachymeria,jayaraji,2,10.9094334,14.5203896,12.7149115,12.7149115,10.9094334,14.5203896,3.6109562,2,2,sex,4
Chalcididae,Brachymeria,jiandeensis,1,29.0000001,29.0000001,29.0000001,29.0000001,29.0000001,29.0000001,0.001,1,1,sex,2
Chalcididae,Brachymeria,jingdongensis,1,25,25,25,25,25,25,0.001,0,0,sex,1
Chalcididae,Brachymeria,jinghongensis,1,25,25,25,25,25,25,0.001,0,0,sex,1
Chalcididae,Brachymeria,jinpingensis,1,25,25,25,25,25,25,0.001,0,0,sex,1
Chalcididae,Brachymeria,judaei,1,-21.9182855,-21.9182855,-21.9182855,-21.9182855,21.9182855,21.9182855,0.001,1,1,sex,2
Chalcididae,Brachymeria,juno,3,-31.8759834,-21.9182855,-28.1095451,-30.5343664,21.9182855,31.8759834,9.9576979,0,0,sex,7
Chalcididae,Brachymeria,kafimu,1,30.3308401,30.3308401,30.3308401,30.3308401,30.3308401,30.3308401,0.001,0,0,sex,2
Chalcididae,Brachymeria,kamijoi,1,36.5748441,36.5748441,36.5748441,36.5748441,36.5748441,36.5748441,0.001,0,0,sex,1
Chalcididae,Brachymeria,karachiensis,1,30.3308401,30.3308401,30.3308401,30.3308401,30.3308401,30.3308401,0.001,1,2,sex,1
Chalcididae,Brachymeria,kassalensis,7,-28.8166235,30.8760272,10.2831853,14.4750607,2.0000003,30.8760272,59.6926507,8,12,sex,9
Chalcididae,Brachymeria,kivuensis,2,-2.9814343,9.6000359,3.3093008,3.3093008,2.9814343,9.6000359,12.5814702,1,1,sex,2
Chalcididae,Brachymeria,koehleri,3,-34.9964962,8.0018709,-16.42330047,-22.2752761,8.0018709,34.9964962,42.9983671,4,12,sex,4
Chalcididae,Brachymeria,kraussi,1,19.4326009,19.4326009,19.4326009,19.4326009,19.4326009,19.4326009,0.001,0,0,sex,2
Chalcididae,Brachymeria,kuchingensis,1,2.3926225,2.3926225,2.3926225,2.3926225,2.3926225,2.3926225,0.001,0,0,sex,2
Chalcididae,Brachymeria,kurukshetraensis,1,29,29,29,29,29,29,0.001,0,0,sex,1
Chalcididae,Brachymeria,kuwayamai,1,48.0000047,48.0000047,48.0000047,48.0000047,48.0000047,48.0000047,0.001,0,0,sex,1
Chalcididae,Brachymeria,laetiliae,5,34.395342,36.7014631,35.25913348,34.9550817,34.395342,36.7014631,2.3061211,1,2,sex,2
Chalcididae,Brachymeria,laevis,1,33.0000866,33.0000866,33.0000866,33.0000866,33.0000866,33.0000866,0.001,0,0,sex,1
Chalcididae,Brachymeria,lasus,52,-34.9493036,44.4308975,20.64789196,25.59101385,1.3842355,44.4308975,79.3802011,26,133,asex,42
Chalcididae,Brachymeria,leighi,3,-28.8166235,15.9500319,-1.499638167,8.3676771,8.3676771,28.8166235,44.7666554,0,0,sex,4
Chalcididae,Brachymeria,libyca,2,26.8234472,34.6401861,30.73181665,30.73181665,26.8234472,34.6401861,7.8167389,1,1,sex,2
Chalcididae,Brachymeria,lingulata,1,-3.3634356,-3.3634356,-3.3634356,-3.3634356,3.3634356,3.3634356,0.001,0,0,sex,2
Chalcididae,Brachymeria,lissostoma,1,-28.8166235,-28.8166235,-28.8166235,-28.8166235,28.8166235,28.8166235,0.001,0,0,sex,1
Chalcididae,Brachymeria,longiscaposa,2,13.2904027,23.9739374,18.63217005,18.63217005,13.2904027,23.9739374,10.6835347,0,0,sex,1
Chalcididae,Brachymeria,ludlowae,1,12.7503486,12.7503486,12.7503486,12.7503486,12.7503486,12.7503486,0.001,0,0,sex,4
Chalcididae,Brachymeria,lugubris,9,-33.5991294,24.7208818,7.788036078,10.3529588,5.595237,33.5991294,58.3200112,7,11,sex,7
Chalcididae,Brachymeria,lymantriae,1,22.3511148,22.3511148,22.3511148,22.3511148,22.3511148,22.3511148,0.001,0,0,sex,2
Chalcididae,Brachymeria,madagascariensis,1,-18.9249603,-18.9249603,-18.9249603,-18.9249603,18.9249603,18.9249603,0.001,0,0,sex,2
Chalcididae,Brachymeria,magrettii,1,-18.9249603,-18.9249603,-18.9249603,-18.9249603,18.9249603,18.9249603,0.001,0,0,sex,1
Chalcididae,Brachymeria,mandibulata,1,30.3308401,30.3308401,30.3308401,30.3308401,30.3308401,30.3308401,0.001,0,0,sex,2
Chalcididae,Brachymeria,mangshiensis,1,25,25,25,25,25,25,0.001,0,0,sex,1
Chalcididae,Brachymeria,manjerica,1,22.3511148,22.3511148,22.3511148,22.3511148,22.3511148,22.3511148,0.001,0,0,sex,1
Chalcididae,Brachymeria,margaroniae,6,10.3529588,27.1303344,14.82564458,13.02037565,10.3529588,27.1303344,16.7773756,1,2,sex,4
Chalcididae,Brachymeria,marginiscutis,1,22.3511148,22.3511148,22.3511148,22.3511148,22.3511148,22.3511148,0.001,0,0,sex,3
Chalcididae,Brachymeria,mariana,1,-30.5343664,-30.5343664,-30.5343664,-30.5343664,30.5343664,30.5343664,0.001,0,0,sex,2
Chalcididae,Brachymeria,marmonti,9,-31.8759834,30.9293211,2.148419778,10.3529588,2.9814343,31.8759834,62.8053045,5,5,sex,10
Chalcididae,Brachymeria,masoodii,1,34.0476564,34.0476564,34.0476564,34.0476564,34.0476564,34.0476564,0.001,1,1,sex,1
Chalcididae,Brachymeria,megaspila,8,-21.9182855,26.4073841,8.190562025,9.1154794,2.3923759,26.4073841,48.3256696,2,5,sex,16
Chalcididae,Brachymeria,megensis,1,8.3676771,8.3676771,8.3676771,8.3676771,8.3676771,8.3676771,0.001,0,0,sex,1
Chalcididae,Brachymeria,menoni,3,-5.6816068,30.3308401,11.66739737,10.3529588,5.6816068,30.3308401,36.0124469,1,2,sex,2
Chalcididae,Brachymeria,microgaster,19,-2.9814343,54,38.954165,40.2253569,2.9814343,54,56.9814343,0,0,sex,2
Chalcididae,Brachymeria,minamikawai,1,36.5748441,36.5748441,36.5748441,36.5748441,36.5748441,36.5748441,0.001,0,0,sex,1
Chalcididae,Brachymeria,minuta,46,-33.5991294,59.6749712,35.67102133,43.59098395,2.3923759,59.6749712,93.2741006,16,53,sex,72
Chalcididae,Brachymeria,minutissima,2,-31.8759834,-30.5343664,-31.2051749,-31.2051749,30.5343664,31.8759834,1.341617,0,0,sex,3
Chalcididae,Brachymeria,mnestor,17,-34.9964962,40.7305991,3.173102465,8.0018709,1.3397667,40.7305991,75.7270953,7,16,sex,26
Chalcididae,Brachymeria,mochii,2,-21.9182855,15.9500319,-2.9841268,-2.9841268,15.9500319,21.9182855,37.8683174,0,0,sex,2
Chalcididae,Brachymeria,moerens,12,38.9597594,51.0834196,45.64264283,46.89255625,38.9597594,51.0834196,12.1236602,1,1,sex,2
Chalcididae,Brachymeria,molestae,7,27.7567667,40.3270127,35.54178503,35.7730076,27.7567667,40.3270127,12.570246,2,5,sex,2
Chalcididae,Brachymeria,multicolor,1,-18.9249603,-18.9249603,-18.9249603,-18.9249603,18.9249603,18.9249603,0.001,2,2,sex,2
Chalcididae,Brachymeria,multidentata,1,30.3308401,30.3308401,30.3308401,30.3308401,30.3308401,30.3308401,0.001,0,0,sex,3
Chalcididae,Brachymeria,neoatteviae,2,20.5431241,22.9964948,21.76980945,21.76980945,20.5431241,22.9964948,2.4533707,0,0,sex,6
Chalcididae,Brachymeria,neomegaspila,1,28.6517178,28.6517178,28.6517178,28.6517178,28.6517178,28.6517178,0.001,0,0,sex,1
Chalcididae,Brachymeria,nephantidis,9,7.878,23.1923325,16.2054173,15.9240905,7.878,23.1923325,15.3143325,6,10,sex,7
Chalcididae,Brachymeria,nigra,2,-23.3165934,8.0018709,-7.65736125,-7.65736125,8.0018709,23.3165934,31.3184643,1,1,sex,3
Chalcididae,Brachymeria,nigricoxa,1,-30.5343664,-30.5343664,-30.5343664,-30.5343664,30.5343664,30.5343664,0.001,0,0,sex,2
Chalcididae,Brachymeria,nigrifemorata,1,22.2793278,22.2793278,22.2793278,22.2793278,22.2793278,22.2793278,0.001,0,0,sex,1
Chalcididae,Brachymeria,nigritegularis,1,12.7503486,12.7503486,12.7503486,12.7503486,12.7503486,12.7503486,0.001,0,0,sex,2
Chalcididae,Brachymeria,nigritibialis,1,-22.2752761,-22.2752761,-22.2752761,-22.2752761,22.2752761,22.2752761,0.001,2,2,sex,2
Chalcididae,Brachymeria,nitida,1,5.595237,5.595237,5.595237,5.595237,5.595237,5.595237,0.001,0,0,sex,1
Chalcididae,Brachymeria,nortia,1,-42.0350669,-42.0350669,-42.0350669,-42.0350669,42.0350669,42.0350669,0.001,0,0,sex,2
Chalcididae,Brachymeria,nosatoi,5,-5.6816068,36.5748441,14.33813524,14.5203896,5.6816068,36.5748441,42.2564509,4,11,sex,2
Chalcididae,Brachymeria,notispina,1,30.8760272,30.8760272,30.8760272,30.8760272,30.8760272,30.8760272,0.001,0,0,sex,1
Chalcididae,Brachymeria,nursei,4,-28.8166235,30.9293211,9.958177175,18.86000555,10.9094334,30.9293211,59.7459446,1,4,sex,6
Chalcididae,Brachymeria,nyalamensis,1,32.0000002,32.0000002,32.0000002,32.0000002,32.0000002,32.0000002,0.001,0,0,sex,1
Chalcididae,Brachymeria,oblique,1,30.3308401,30.3308401,30.3308401,30.3308401,30.3308401,30.3308401,0.001,0,0,sex,5
Chalcididae,Brachymeria,obtusata,29,26.2540493,59.6749712,43.00516754,44.1534121,26.2540493,59.6749712,33.4209219,4,4,sex,22
Chalcididae,Brachymeria,ocellata,1,30.3308401,30.3308401,30.3308401,30.3308401,30.3308401,30.3308401,0.001,1,1,sex,1
Chalcididae,Brachymeria,ogyrisidis,1,-21.9182855,-21.9182855,-21.9182855,-21.9182855,21.9182855,21.9182855,0.001,1,1,sex,2
Chalcididae,Brachymeria,olethria,10,-6.5247122,14.5203896,6.80913724,8.1787071,1.4419683,14.5203896,21.0451018,3,8,sex,5
Chalcididae,Brachymeria,opponens,1,-25.2303004,-25.2303004,-25.2303004,-25.2303004,25.2303004,25.2303004,0.001,0,0,sex,3
Chalcididae,Brachymeria,oranensis,1,28.0000272,28.0000272,28.0000272,28.0000272,28.0000272,28.0000272,0.001,0,0,sex,1
Chalcididae,Brachymeria,ovata,55,-34.9964962,63.2467777,27.7848153,35.7730076,2.893108,63.2467777,98.2432739,23,104,sex,17
Chalcididae,Brachymeria,oxygastra,2,26.8234472,30.8760272,28.8497372,28.8497372,26.8234472,30.8760272,4.05258,0,0,sex,3
Chalcididae,Brachymeria,pandani,1,-19.85161,-19.85161,-19.85161,-19.85161,19.85161,19.85161,0.001,0,0,sex,2
Chalcididae,Brachymeria,pandora,3,-29.8517999,8.0018709,-5.669406433,4.8417097,4.8417097,29.8517999,37.8536708,1,1,sex,3
Chalcididae,Brachymeria,paolii,2,-28.8166235,8.3676771,-10.2244732,-10.2244732,8.3676771,28.8166235,37.1843006,1,1,sex,3
Chalcididae,Brachymeria,paraguayensis,4,-29.8517999,-22.2752761,-24.981972,-23.900406,22.2752761,29.8517999,7.5765238,1,1,sex,3
Chalcididae,Brachymeria,parvicorpus,1,-21.9182855,-21.9182855,-21.9182855,-21.9182855,21.9182855,21.9182855,0.001,1,1,sex,2
Chalcididae,Brachymeria,parvula,41,-6.3472901,59.9393657,42.02620989,43.6447642,5.89168285,59.9393657,66.2866558,5,21,sex,26
Chalcididae,Brachymeria,pedalis,7,19.4326009,38.7251776,31.9140293,34.395342,19.4326009,38.7251776,19.2925767,1,6,sex,4
Chalcididae,Brachymeria,perflavipes,1,-21.9182855,-21.9182855,-21.9182855,-21.9182855,21.9182855,21.9182855,0.001,2,2,sex,8
Chalcididae,Brachymeria,persica,1,32.9407496,32.9407496,32.9407496,32.9407496,32.9407496,32.9407496,0.001,0,0,sex,2
Chalcididae,Brachymeria,persplendidipes,1,-21.9182855,-21.9182855,-21.9182855,-21.9182855,21.9182855,21.9182855,0.001,0,0,sex,2
Chalcididae,Brachymeria,phya,6,-35.4021015,10.9094334,-18.19980737,-23.57429295,5.6816068,35.4021015,46.3115349,4,6,sex,12
Chalcididae,Brachymeria,pilosa,1,39.3763807,39.3763807,39.3763807,39.3763807,39.3763807,39.3763807,0.001,0,0,sex,1
Chalcididae,Brachymeria,pilosella,1,14.4750607,14.4750607,14.4750607,14.4750607,14.4750607,14.4750607,0.001,2,2,sex,2
Chalcididae,Brachymeria,piratica,1,-9.7354343,-9.7354343,-9.7354343,-9.7354343,9.7354343,9.7354343,0.001,0,0,sex,2
Chalcididae,Brachymeria,podagrica,62,-33.5991294,59.6749712,25.94069343,32.95615705,1.429514,59.6749712,93.2741006,9,43,sex,87
Chalcididae,Brachymeria,polynesialis,1,21.2160437,21.2160437,21.2160437,21.2160437,21.2160437,21.2160437,0.001,1,1,sex,3
Chalcididae,Brachymeria,pomonae,2,-31.8759834,-21.9182855,-26.89713445,-26.89713445,21.9182855,31.8759834,9.9576979,4,5,sex,4
Chalcididae,Brachymeria,porrecta,1,14.4750607,14.4750607,14.4750607,14.4750607,14.4750607,14.4750607,0.001,1,1,sex,2
Chalcididae,Brachymeria,porthetrialis,3,10.9094334,36.5748441,20.66822237,14.5203896,10.9094334,36.5748441,25.6654107,1,2,sex,8
Chalcididae,Brachymeria,prodeniae,1,12.7503486,12.7503486,12.7503486,12.7503486,12.7503486,12.7503486,0.001,1,1,sex,4
Chalcididae,Brachymeria,producta,2,4.0039882,4.8417097,4.42284895,4.42284895,4.0039882,4.8417097,0.8377215,0,0,sex,5
Chalcididae,Brachymeria,providens,1,7.878,7.878,7.878,7.878,7.878,7.878,0.001,0,0,sex,2
Chalcididae,Brachymeria,pseudamenocles,1,8.3676771,8.3676771,8.3676771,8.3676771,8.3676771,8.3676771,0.001,0,0,sex,1
Chalcididae,Brachymeria,pseudorugosa,4,38.9597594,46.7985624,42.09988768,41.32061445,38.9597594,46.7985624,7.838803,1,2,sex,2
Chalcididae,Brachymeria,pseudovata,5,-34.9964962,-21.9549805,-28.39082148,-29.8517999,21.9549805,34.9964962,13.0415157,5,14,sex,2
Chalcididae,Brachymeria,psyche,1,27.7567667,27.7567667,27.7567667,27.7567667,27.7567667,27.7567667,0.001,1,2,sex,2
Chalcididae,Brachymeria,puella,2,-21.9182855,-5.6816068,-13.79994615,-13.79994615,5.6816068,21.9182855,16.2366787,0,0,sex,2
Chalcididae,Brachymeria,pyramidea,1,4.0039882,4.0039882,4.0039882,4.0039882,4.0039882,4.0039882,0.001,0,0,sex,11
Chalcididae,Brachymeria,qadeeri,1,30.3308401,30.3308401,30.3308401,30.3308401,30.3308401,30.3308401,0.001,0,0,sex,1
Chalcididae,Brachymeria,redia,1,-30.5343664,-30.5343664,-30.5343664,-30.5343664,30.5343664,30.5343664,0.001,0,0,sex,2
Chalcididae,Brachymeria,reflexa,1,14.4750607,14.4750607,14.4750607,14.4750607,14.4750607,14.4750607,0.001,4,5,sex,2
Chalcididae,Brachymeria,risbeci,1,14.4750607,14.4750607,14.4750607,14.4750607,14.4750607,14.4750607,0.001,1,1,sex,2
Chalcididae,Brachymeria,rossicorporis,1,28.6517178,28.6517178,28.6517178,28.6517178,28.6517178,28.6517178,0.001,0,0,sex,1
Chalcididae,Brachymeria,rossifemorata,1,27.1303344,27.1303344,27.1303344,27.1303344,27.1303344,27.1303344,0.001,0,0,sex,1
Chalcididae,Brachymeria,rubitibialis,1,25,25,25,25,25,25,0.001,0,0,sex,1
Chalcididae,Brachymeria,rubrifemur,6,-41.500083,-19.85161,-29.49581197,-28.5531419,19.85161,41.500083,21.648473,1,1,sex,6
Chalcididae,Brachymeria,rufa,1,14.4750607,14.4750607,14.4750607,14.4750607,14.4750607,14.4750607,0.001,1,1,sex,2
Chalcididae,Brachymeria,rufescens,2,22.3511148,30.3308401,26.34097745,26.34097745,22.3511148,30.3308401,7.9797253,2,2,sex,5
Chalcididae,Brachymeria,ruficornis,1,-21.9182855,-21.9182855,-21.9182855,-21.9182855,21.9182855,21.9182855,0.001,0,0,sex,3
Chalcididae,Brachymeria,rufifemur,1,-31.8759834,-31.8759834,-31.8759834,-31.8759834,31.8759834,31.8759834,0.001,1,1,sex,4
Chalcididae,Brachymeria,rufigaster,1,32.9407496,32.9407496,32.9407496,32.9407496,32.9407496,32.9407496,0.001,0,0,sex,2
Chalcididae,Brachymeria,rufinigra,1,23.1357694,23.1357694,23.1357694,23.1357694,23.1357694,23.1357694,0.001,0,0,sex,1
Chalcididae,Brachymeria,rufiventris,1,-18.9249603,-18.9249603,-18.9249603,-18.9249603,18.9249603,18.9249603,0.001,0,0,sex,2
Chalcididae,Brachymeria,rufotibialis,2,27.1303344,34.0476564,30.5889954,30.5889954,27.1303344,34.0476564,6.917322,3,4,sex,5
Chalcididae,Brachymeria,rugulosa,19,32.9407496,51.0834196,44.03011181,45.5643442,32.9407496,51.0834196,18.14267,4,12,sex,2
Chalcididae,Brachymeria,russelli,7,-34.9964962,38.7604815,16.23506426,31.8160381,10.3333332,38.7604815,73.7569777,1,4,sex,2
Chalcididae,Brachymeria,ryukyuensis,3,10.2188344,36.5748441,23.52292027,23.7750823,10.2188344,36.5748441,26.3560097,0,0,sex,2
Chalcididae,Brachymeria,salinae,1,22.3511148,22.3511148,22.3511148,22.3511148,22.3511148,22.3511148,0.001,0,0,sex,2
Chalcididae,Brachymeria,salomonis,2,-9.7354343,-4.9999999,-7.3677171,-7.3677171,4.9999999,9.7354343,4.7354344,1,1,sex,4
Chalcididae,Brachymeria,sanguiniventris,1,-21.9182855,-21.9182855,-21.9182855,-21.9182855,21.9182855,21.9182855,0.001,0,0,sex,3
Chalcididae,Brachymeria,schuberti,2,-25.2303004,-19.85161,-22.5409552,-22.5409552,19.85161,25.2303004,5.3786904,0,0,sex,3
Chalcididae,Brachymeria,scutellocarinata,4,-6.3472901,10.9094334,4.32693115,6.37279065,2.3926225,10.9094334,17.2567235,0,0,sex,1
